ORIGEN,DESTINO,CANTI,FOBDOL,FOBPES
ECU,37,7,45,177071
ECU,37,23,278,1100260
ECU,37,34,895,3662635
ECU,37,32,502,2056396
ECU,37,174,3304,13173462
ECU,37,730,14853,59864685
ECU,37,22,370,1464375
ECU,37,9,78,309893
ECU,37,29,212,838731
ECU,37,40,349,1381262
ECU,37,46,359,1419890
ECU,37,23,201,793731
ECU,37,52,401,1585285
ECU,37,167,1863,7394064
ECU,37,343,5510,22305529
ECU,37,15,132,522426
ECU,37,3434,43768,177337871
ECU,37,9465,125381,513762930
ECU,37,1776,32727,130258210
ECU,37,22,94,376476
ECU,37,480000,9264,37613230
ECU,37,1800000,31350,127781824
ECU,37,1198,19360,78227431
ECU,37,537,5038,20340938
ECU,37,1583,17146,69220206
ECU,37,1026,7518,30351837
ECU,37,1950,11467,46296113
ECU,37,995,11068,44719841
ECU,37,3764,56348,229600732
ECU,37,1049,30161,122407003
ECU,37,330,5910,24258048
ECU,37,2500,30673,125246430
ECU,37,3061,10764,42663233
ECU,37,342,1384,5596793
ECU,37,17,195,802735
ECU,37,85,1010,4084432
ECU,37,4,61,246692
ECU,37,100,24,98798
ECU,37,1100,10764,43454295
ECU,37,1010,3394,13797258
ECU,37,12,178,719252
ECU,37,126,1919,7776311
ECU,37,84,1878,7600877
ECU,37,203,1368,5535866
ECU,37,3772,46288,187942302
ECU,37,2,69,278424
ECU,37,721,14045,56991287
ECU,37,7604,23130,94041723
ECU,37,480000,9264,38146465
ECU,37,4608,40195,160981785
ECU,37,1200,10142,40333748
ECU,37,481,26820,108544178
ECU,37,1,5485,22446430
ECU,37,2256,28200,111609114
ECU,37,1000,14000,56797160
ECU,37,300,1200,4910796
ECU,37,1649,2116,8661007
ECU,37,2112,4962,20308188
ECU,37,3183,5060,20706862
ECU,37,390,5539,22019852
ECU,37,313,4443,17660530
ECU,37,16750,9300,38057032
ECU,37,54000,40500,163907955
ECU,37,246320,171990,693177926
ECU,37,121540,285683,1147342724
ECU,37,5123,22880,91432655
ECU,37,2317,11596,47297118
ECU,37,325,5444,22031860
ECU,37,4331,54458,216570355
ECU,37,117,1509,6002245
ECU,37,127,1943,7727398
ECU,37,7803,30193,123108963
ECU,37,23077,240661,966409255
ECU,37,8129,61846,246758298
ECU,37,19717,117456,473040676
ECU,37,30000,15840,64261930
ECU,37,70,2100,8478099
ECU,37,314996,675390,2731340089
ECU,37,471000,358581,1426745503
ECU,37,1707000,1196102,4808586025
ECU,37,19064,92262,377989435
ECU,37,3067,20975,85522591
ECU,37,6088,34785,142181247
ECU,37,8000,15674,64141543
ECU,37,25850,35944,145111546
ECU,37,6894,127357,514370982
ECU,37,20000,4980,20141660
ECU,37,600,918,3706140
ECU,37,756,22826,92431195
ECU,37,5810,122308,489673036
ECU,37,1250,17587,71446114
ECU,37,43593,1049236,4190522745
ECU,37,2145,12232,49203502
ECU,37,18,289,1158143
ECU,37,1700,6295,25534495
ECU,37,15489,65184,262405884
ECU,37,54,1298,5137502
ECU,37,15200,22952,93927158
ECU,37,10200,20226,81656205
ECU,37,4000,4080,16471735
ECU,37,25015,28329,113491972
ECU,37,7264,18206,73499466
ECU,37,579,6016,23808440
ECU,37,104,340,1347581
ECU,37,380,1341,5335482
ECU,37,130,2962,11863949
ECU,37,119,2327,9321697
ECU,37,2997,3412,13928525
ECU,37,4800,4176,16859305
ECU,37,7469,54542,217395849
ECU,37,15489,105722,423705272
ECU,37,51435,26742,108227330
ECU,37,1600000,26076,105464643
ECU,37,223700,7898,31943378
ECU,37,300000,720,2866082
ECU,37,480,1697,6798269
ECU,37,16,312,1249178
ECU,37,23429,21641,87527160
ECU,37,718813,728062,2953179079
ECU,37,249509,163363,657064850
ECU,37,20584,13688,54599138
ECU,37,122872,79891,325274587
ECU,37,22867,18277,74796457
ECU,37,1446,1096,4433066
ECU,37,80682,91250,369367665
ECU,37,1080,1746,6991233
ECU,37,113,1458,5778885
ECU,37,900,15210,60545991
ECU,37,1188,21299,84784091
ECU,37,1050,578,2298837
ECU,37,240,115,456662
ECU,37,10000,387,1540519
ECU,37,1400,4088,16372685
ECU,37,360,5040,20736022
ECU,37,300,528,2114672
ECU,37,1128,14438,58396253
ECU,37,92774,26157,104511565
ECU,37,3586,9084,36733270
ECU,37,26400,2770,11016165
ECU,37,32880,17605,72045060
ECU,37,59208,28759,117689763
ECU,37,923,2850,11277705
ECU,37,11429,26594,105252025
ECU,37,786,4571,18306729
ECU,37,3300,3509,13887815
ECU,37,64,10284,41520077
ECU,37,180,485,1942014
ECU,37,12246,39509,156369197
ECU,37,747452,457305,1859452727
ECU,37,2520,31721,126149819
ECU,37,2340,14777,60796040
ECU,37,3400,8726,35318004
ECU,37,17160,86604,350177439
ECU,37,75482,209537,847830657
ECU,37,23040,123779,501863733
ECU,37,1400,6258,24951373
ECU,37,37,290,1151226
ECU,37,200,324,1308050
ECU,37,51500,64403,262726122
ECU,37,2117,14287,57677598
ECU,37,4420,18027,71658947
ECU,37,175000,25544,102197172
ECU,37,6,15000,59366550
ECU,37,34340,11007,43753577
ECU,37,17000,4633,18424183
ECU,37,8280,19872,80227040
ECU,37,30000,35111,144456178
ECU,37,200,432,1745802
ECU,37,3500,7350,29673346
ECU,37,18000,25040,99183761
ECU,37,3000,11520,46508429
ECU,37,4861,60537,243199482
ECU,37,1217,38634,153641714
ECU,37,2988,23194,92238111
ECU,37,180000,90720,368848469
ECU,37,16453,60386,245882423
ECU,37,8805,31428,128106446
ECU,37,82227,305012,1246180200
ECU,37,2420,10363,41213902
ECU,37,2879,11607,46738584
ECU,37,2246,72533,289494549
ECU,37,81568,239815,960661194
ECU,37,1004,9589,38132487
ECU,37,67933,332349,1327070759
ECU,37,7487,39080,157772941
ECU,37,11566,96554,387430064
ECU,37,2351,3011,12323806
ECU,37,75965,159657,651411850
ECU,37,8567,17416,69260884
ECU,37,125877,127630,518625737
ECU,37,1078,1381,5653349
ECU,37,2023,2592,10608015
ECU,37,24319,14831,60039220
ECU,37,5260,16422,67013859
ECU,37,1000,2500,10092975
ECU,37,1000,1420,5732810
ECU,37,37,617,2470281
ECU,37,108,1120,4483985
ECU,37,72,447,1802686
ECU,37,5000,43,173599
ECU,37,1080,713,2882927
ECU,37,4,12,46270
ECU,37,100,73,292970
ECU,37,1,88,349172
ECU,37,4000,168,668753
ECU,37,3,1,2783
ECU,37,4,474,1918330
ECU,37,7,6350,25699148
ECU,37,1,75,303533
ECU,37,2,50,202356
ECU,37,4,18,70916
ECU,37,600,662,2649628
ECU,37,13,466,1868000
ECU,37,2,8,32993
ECU,37,20,757,3031790
ECU,37,168,1411,5707613
ECU,37,1355,6235,25218005
ECU,37,294,1894,7658441
ECU,37,3149,19321,78142683
ECU,37,10,1899,7685462
ECU,37,28946,23549,96370975
ECU,37,1,4,15741
ECU,37,20,174,704197
ECU,37,2,6,23453
ECU,37,2,6,22022
ECU,37,7,25,99457
ECU,37,9,35,139128
ECU,37,28,1933,7804978
ECU,37,238,1592,6442999
ECU,37,104,848,3422164
ECU,37,386,1691,6826000
ECU,37,6150,1710,6903918
ECU,37,8634,5566,22469950
ECU,37,288,269,1076160
ECU,37,1,14185,56596590
ECU,37,4,35746,142095555
ECU,37,16,715,2840917
ECU,37,2,6180,24995072
ECU,37,2,8053,32026367
ECU,37,2,4582,18223153
ECU,37,4,95,378588
ECU,37,11,90,357480
ECU,37,1,38,152246
ECU,37,5,12,47025
ECU,37,4,19,74096
ECU,37,1,90,359229
ECU,37,4,26,104147
ECU,37,1,1337,5312907
ECU,37,5,7008,27857669
ECU,37,1,678,2694117
ECU,37,2,14963,59481100
ECU,37,135921,239730,968766583
ECU,37,442000,12374,50047414
ECU,37,2,78,311528
ECU,37,2,17,65867
ECU,37,1,93,368531
ECU,37,1,88,351716
ECU,37,2,1049,4168558
ECU,37,63960,72370,291195632
ECU,37,1,150,594793
ECU,37,1,199,805375
ECU,37,23,3091,12509617
ECU,37,49,9385,37982127
ECU,37,1,2954,11955163
ECU,37,48,3118,12618889
ECU,37,408,887,3551527
ECU,37,350000,258600,1046582646
ECU,37,228610,164886,666752474
ECU,37,33408,82303,331662508
ECU,37,6953,28579,114979164
ECU,37,80,429,1764290
ECU,37,200,1860,7527625
ECU,37,222,695,2814360
ECU,37,2370,4761,19268291
ECU,37,5054,17057,69033174
ECU,37,9759,37998,153617494
ECU,37,53488,481851,1955340354
ECU,37,11329,113876,458203802
ECU,37,860,4611,18660415
ECU,37,1177,14027,56770026
ECU,37,8146,21135,83646677
ECU,37,94638,201945,803103511
ECU,37,375800,271174,1097472221
ECU,37,1732,8354,33256508
ECU,37,11405,62997,250771104
ECU,37,27070,37627,149781864
ECU,37,816,3150,12567196
ECU,37,9223,42060,167813337
ECU,37,5617,25179,103040000
ECU,37,18111,13265,54284348
ECU,37,64800,20736,85384835
ECU,37,2370,4036,16294099
ECU,37,26413,32063,130104119
ECU,37,128232,131159,524743706
ECU,37,25569,20654,84524334
ECU,37,18734,12571,51761715
ECU,37,33392,21960,90423800
ECU,37,913,15310,62426218
ECU,37,2210,29720,119985287
ECU,37,25996,8982,35718585
ECU,37,1490,2816,11197151
ECU,37,480,50,200274
ECU,37,24864,13901,56886088
ECU,37,67988,37585,153808259
ECU,37,17778,49772,203684104
ECU,37,5067,58282,238509996
ECU,37,8585,60350,245031068
ECU,37,9812,59809,242833390
ECU,37,33,1301,5262716
ECU,37,529,38046,156663342
ECU,37,19,77,317228
ECU,37,7785,26269,108168124
ECU,37,251652,169316,677575495
ECU,37,27323,113285,450517353
ECU,37,10749,46106,183354793
ECU,37,7308,20425,82458718
ECU,37,367,1402,5575768
ECU,37,6000,32006,130979973
ECU,37,317,988,3959002
ECU,37,51500,64478,259276508
ECU,37,4500,16182,64139758
ECU,37,180000,90720,368848469
ECU,37,2160,7197,28526447
ECU,37,1800,7085,28080387
ECU,37,13014,47108,186715618
ECU,37,1339,6315,25748952
ECU,37,3207,7857,32035712
ECU,37,3159,6441,26260997
ECU,37,364,1068,4250321
ECU,37,1026,4183,16650147
ECU,37,3865,37073,150590601
ECU,37,12205,27534,112326834
ECU,37,22312,22366,90516610
ECU,37,346,294,1169441
ECU,37,1440,3911,15502672
ECU,37,772,1674,6807921
ECU,37,19133,63338,253671209
ECU,37,1367,3754,15155934
ECU,37,132,482,1907645
ECU,37,16606,38254,151402315
ECU,37,5030,3447,13641642
ECU,37,15720,17884,73185265
ECU,37,9123945,13360,53482651
ECU,37,35,2,8185
ECU,37,100,100,405026
ECU,37,97500,64218,256296627
ECU,37,30290,23414,94698845
ECU,37,10386,31547,126716207
ECU,37,252232,640510,2563464565
ECU,37,23495,89349,357899895
ECU,37,4430,11897,47753844
ECU,37,2500,4270,16972124
ECU,37,17340,78036,315105513
ECU,37,72,554,2236355
ECU,37,18540,17510,70844811
ECU,37,24016,25948,105801087
ECU,37,30000,19500,78098670
ECU,37,525,1626,6490585
ECU,37,8400,24609,98647180
ECU,37,7730,36401,144068488
ECU,37,10757,57680,229718030
ECU,37,950,1518,6049322
ECU,37,3080,6930,27467540
ECU,37,528,703,2783223
ECU,37,100,416,1648845
ECU,37,1850,4459,17865109
ECU,37,1890,5511,22051018
ECU,37,1140,3575,14630080
ECU,37,13199,69192,279341250
ECU,37,2598,26438,106836890
ECU,37,19184,97457,394441599
ECU,37,18798,133135,543373296
ECU,37,23099,102978,415741752
ECU,37,600,2490,10077304
ECU,37,200,552,2232570
ECU,37,6370,46395,185111745
ECU,37,32000,1456,5888807
ECU,37,4056,4923,19875490
ECU,37,103,3506,13986958
ECU,37,1040,21060,85439156
ECU,37,2420,2938,11889114
ECU,37,181122,181385,746510003
ECU,37,10971,8263,33692376
ECU,37,53725,36049,143501044
ECU,37,34265,29012,117104187
ECU,37,5,28,111831
ECU,37,32,281,1139200
ECU,37,59,372,1509321
ECU,37,974,8798,35651161
ECU,37,557,1493,6057011
ECU,37,3870,11325,45721177
ECU,37,27,218,862794
ECU,37,5,75,303338
ECU,37,1297,62262,252592306
ECU,37,1511,67105,272242419
ECU,37,6,114,461074
ECU,37,6,198,783638
ECU,37,8,142,574320
ECU,37,565,11909,48166070
ECU,37,13,295,1167542
ECU,37,412,10366,42055051
ECU,37,473,22068,89503638
ECU,37,77,1538,6087050
ECU,37,16935,30785,122543811
ECU,37,912,12768,52250869
ECU,37,600,1208,4807853
ECU,37,184,5102,20355581
ECU,37,2574,11938,48216184
ECU,37,28,126,509608
ECU,37,5,52,210315
ECU,37,2442,36152,146217813
ECU,37,70,9680,39469619
ECU,37,200,36020,143715838
ECU,37,108,1195,4823231
ECU,37,38368,12227,49362884
ECU,37,455,11404,46234575
ECU,37,380,7940,32150174
ECU,37,283,3917,15860319
ECU,37,34450,52708,212794229
ECU,37,112226,78434,322698905
ECU,37,4000,13060,51764224
ECU,37,3000,5100,20214207
ECU,37,800,240,961214
ECU,37,300,120,480607
ECU,37,100,376,1505903
ECU,37,100,1955,7737440
ECU,37,500,6540,26403223
ECU,37,24,419,1693841
ECU,37,1196,18560,76404199
ECU,37,150,3150,12967258
ECU,37,781,35060,142236357
ECU,37,816,6506,26623799
ECU,37,6921,3016,12341567
ECU,37,102,11852,48803099
ECU,37,3419,2573,10529565
ECU,37,100,470,1923395
ECU,37,10,1163,4701905
ECU,37,153,4131,16843905
ECU,37,3686,29304,116487985
ECU,37,2,203,826372
ECU,37,10,376,1500199
ECU,37,100,27,109196
ECU,37,12,162,646362
ECU,37,1700,5,21097
ECU,37,126,3027,12460918
ECU,37,5,148,588509
ECU,37,17,550,2194440
ECU,37,10,219,873985
ECU,37,47,550,2193243
ECU,37,5,48,189520
ECU,37,3,49,194627
ECU,37,11,124,495544
ECU,37,73,649,2587843
ECU,37,17,558,2226558
ECU,37,6,182,724165
ECU,37,4,130,518366
ECU,37,17,573,2287843
ECU,37,20,400,1597951
ECU,37,8,160,638382
ECU,37,10,331,1320654
ECU,37,23,505,2016570
ECU,37,30,458,1826572
ECU,37,6,117,466817
ECU,37,2,29,115707
ECU,37,14,212,845857
ECU,37,6,162,646362
ECU,37,39,445,1775102
ECU,37,12,182,736910
ECU,37,85,266,1082435
ECU,37,424,10630,42412531
ECU,37,96,391,1575332
ECU,37,1,5,21379
ECU,37,4,160,650120
ECU,37,6394,51044,205197413
ECU,37,55,598,2413965
ECU,37,22171,96888,388028711
ECU,37,403,2342,9308548
ECU,37,234,1097,4363156
ECU,37,2000,612,2467090
ECU,37,264,142,571311
ECU,37,400,1136,4582431
ECU,37,621,3793,15300479
ECU,37,4252,1995,8087642
ECU,37,22665,21578,87141917
ECU,37,64,501,2022119
ECU,37,2794,4510,18243916
ECU,37,123196,128650,523767629
ECU,37,30,301,1216589
ECU,37,92,938,3795461
ECU,37,989,54979,220758170
ECU,37,92,2113,8526288
ECU,37,3012,1416,5725570
ECU,37,73728,2152,8806408
ECU,37,75000,49410,196684905
ECU,37,26518,67053,266136467
ECU,37,2983,11092,44153671
ECU,37,23716,25627,104492229
ECU,37,4917,27063,110750890
ECU,37,756,5524,22606031
ECU,37,1197,6558,26837500
ECU,37,524,3438,14069431
ECU,37,72,418,1708957
ECU,37,77,768,3142909
ECU,37,2310000,37237,148020029
ECU,37,11160,2009,8124612
ECU,37,209167,213160,873004893
ECU,37,10457,8704,35619968
ECU,37,950,11400,46350006
ECU,37,961,14040,57084545
ECU,37,911,13310,54114486
ECU,37,28154,47358,188514978
ECU,37,768,1397,5560200
ECU,37,3553,13498,53877688
ECU,37,36,5379,21412024
ECU,37,33,1094,4354853
ECU,37,127114,39441,160156974
ECU,37,8261,22816,93370929
ECU,37,32000,10400,42284216
ECU,37,337,10426,42574295
ECU,37,1547,74294,305839090
ECU,37,1,5,20223
ECU,37,2,5,20223
ECU,37,4,10,40445
ECU,37,6,15,59454
ECU,37,1,5,19818
ECU,37,6,9,36335
ECU,37,1026,4663,19083926
PER,37,68,14090,56087640
PER,37,10636,43356,175938983
PER,37,912,5679,22928413
PER,37,11296,29731,121635578
PER,37,4933,15919,64852893
PER,37,2916,7584,31035085
PER,37,1288,7737,31245624
PER,37,989,2573,10529279
PER,37,1992,12401,50066970
PER,37,5112,16832,68076222
PER,37,509,1675,6774473
PER,37,1291,3871,15706252
PER,37,98,323,1307995
PER,37,23520,55687,228165763
PER,37,6436,17817,72514875
PER,37,5015,14710,59737994
PER,37,1127,3214,13064390
PER,37,1768,5820,23537794
PER,37,469,3578,14444662
PER,37,35129,28991,117406922
PER,37,7158,75970,307074503
PER,37,144,1386,5594415
PER,37,384,1783,7197422
PER,37,1,4451,17969815
PER,37,6,87659,353897734
PER,37,11199,13651,55212010
PER,37,10022,55769,225557469
PER,37,202,3839,15194789
PER,37,2,4739,18756347
PER,37,5,122261,483882303
PER,37,3315,33369,137405059
PER,37,243,2443,10058124
PER,37,108,1083,4459192
PER,37,128,1292,5322058
PER,37,217,2188,9008273
PER,37,894,9003,37071084
PER,37,88,889,3662662
PER,37,170,1713,7053431
PER,37,240,2420,9964405
PER,37,34,342,1408051
PER,37,11000,40832,167098019
PER,37,10000,14988,59605952
PER,37,4750,3817,15178008
PER,37,787,3134,12462780
PER,37,4000,7757,30847632
PER,37,100,414,1646849
PER,37,37,396,1575425
PER,37,27050,21099,86855932
PER,37,1083,18841,76066594
PER,37,18,955,3854507
PER,37,212,9849,39762486
PER,37,170,6218,25104297
PER,37,3601,46554,187946051
PER,37,332,4297,17349299
PER,37,12248,158360,639329005
PER,37,718,9289,37501902
PER,37,79,1022,4126937
PER,37,718,9285,37485995
PER,37,56,721,2908997
PER,37,147,2438,9843679
PER,37,103990,18804,75917137
PER,37,27456,1704,6877636
PER,37,53197,13735,55452218
PER,37,83600,4853,19590545
PER,37,254249,40534,163641804
PER,37,4034,351,1417982
PER,37,1,261,1051728
PER,37,1163,15033,60690270
PER,37,823,8008,32329898
PER,37,7300,2046,8258355
PER,37,897,10128,41704126
PER,37,201,3232,13308562
PER,37,99,510,2101597
PER,37,371,2380,9800273
PER,37,59,295,1212789
PER,37,2446,9985,41116117
PER,37,123,496,2044278
PER,37,1006,3128,12879209
PER,37,462,1926,7930421
PER,37,2076,6138,25273639
PER,37,1057,2517,10364564
PER,37,2117,5823,23975696
PER,37,28,84,347823
PER,37,99,211,869002
PER,37,12621,26555,109344265
PER,37,2438,8345,34363031
PER,37,3713,6335,26085322
PER,37,5,52,214944
PER,37,50,484,1993548
PER,37,27,99,407859
PER,37,363,1784,7345171
PER,37,222,2071,8526954
PER,37,108,467,1921447
PER,37,92,427,1758468
PER,37,548,2153,8864359
PER,37,51,187,770424
PER,37,125,376,1548877
PER,37,1620,7532,31012739
PER,37,1917,22997,92995181
PER,37,998,11687,47825096
PER,37,26,3733,15127571
PER,37,8000,11855,47995918
PER,37,16959,26899,110079094
PER,37,1900,3371,13882612
PER,37,270,1683,6885918
PER,37,283,2151,8531162
PER,37,82,465,1851269
PER,37,154,1086,4355631
PER,37,122,318,1292998
PER,37,1295,7998,32249589
PER,37,161,1067,4281669
PER,37,2687,11414,45935974
PER,37,535,2189,8815693
PER,37,7899,19080,77305417
PER,37,1793,7471,30209314
PER,37,5796,12479,50044829
PER,37,987,3988,15982508
PER,37,239,212,866428
PER,37,4639,10908,43732889
PER,37,1693,4829,19275311
PER,37,742,2714,10969308
PER,37,22102,51074,207458944
PER,37,3902,15924,64140350
PER,37,4,30,121580
PER,37,6888,13424,54349318
PER,37,98,47,189703
PER,37,174,931,3691986
PER,37,65,720,2853572
PER,37,10,73,290490
PER,37,444,4552,18472044
PER,37,9,91,361517
PER,37,179,749,2997823
PER,37,1259,6494,26064146
PER,37,3440,13458,54553202
PER,37,80,606,2402082
PER,37,1,3,11698
PER,37,1598,12716,51061662
PER,37,119,655,2596059
PER,37,68,234,943594
PER,37,406,2845,11471714
PER,37,306,1603,6417954
PER,37,2115,7527,30332795
PER,37,477,1041,4286248
PER,37,229,1008,3994724
PER,37,261,1791,7181228
PER,37,34,202,808891
PER,37,297,454,1858000
PER,37,1743,5427,21777495
PER,37,816,3106,12486749
PER,37,2300,18571,74861834
PER,37,46,794,3269338
PER,37,617,6739,27701235
PER,37,1277,20784,85559742
PER,37,30,4310,17158161
PER,37,176,15637,62245219
PER,37,15000,37620,154866116
BOL,35,2,2041,8091034
BRA,38,5,5817,23482437
CHL,35,4,4096,16233871
ABW,39,300,2335,9304291
ABW,39,3168,303,1205641
ABW,39,150,147,583800
ABW,39,1106,1441,5739116
ABW,39,150,116,461885
ABW,39,128,102,407944
ABW,39,100,63,250949
ABW,39,2072,1493,5947192
ABW,39,160,208,828527
ABW,39,264,301,1197576
ABW,39,1026,556,2211123
ABW,39,252,498,2002535
ABW,39,42,41,163984
ABW,39,210,317,1270892
ABW,39,84,94,375260
ABW,39,4326,5466,21918080
ABW,39,4000,4457,17876641
ABW,39,2860,1204,4830097
ABW,39,35,79,316797
ABW,39,270,528,2115743
ABW,39,126,182,728430
ABW,39,84,157,626232
ABW,39,50,118,478083
ABW,39,60,152,608458
ABW,39,100,59,236999
ABW,39,130,322,1284745
ABW,39,50,76,302833
ABW,39,1875,2895,11512952
ABW,39,360,1002,3998269
ABW,39,137,1649,6579329
ABW,39,58,432,1723632
ABW,39,96,284,1132131
ABW,39,10,103,410959
ABW,39,26,760,3022796
ABW,39,4627,8626,34382843
ABW,39,300,748,2974449
ABW,39,74,228,909495
ABW,39,3,30,119305
ABW,39,8,786,3124206
ABW,39,1,17,69025
ABW,39,1,27,108326
ABW,39,4,174,691175
ABW,39,2,111,439838
ABW,39,1,180,716229
ABW,39,5,225,894789
ABW,39,180,1413,5735774
ABW,39,150,149,604962
ABW,39,966,1138,4622481
ABW,39,50,37,151444
ABW,39,64,55,222496
ABW,39,50,28,111654
ABW,39,1820,1430,5806014
ABW,39,80,163,661804
ABW,39,160,220,893233
ABW,39,776,488,1979323
ABW,39,50,742,3012631
ABW,39,19,244,990677
ABW,39,4,38,154692
ABW,39,5,28,112872
ABW,39,291,516,2095037
ABW,39,79,204,828271
ABW,39,29,167,678045
ABW,39,5,68,275684
ABW,39,8,495,2009774
CUW,39,5,69,275831
CUW,39,6,119,473036
CUW,39,9,179,712932
CUW,39,121,464,1845595
CUW,39,1235,500,1987545
VEN,39,3360,4912,19467391
VEN,39,108160,163740,651976063
VEN,39,2240,5787,22937933
VEN,39,26020,75045,297447300
VEN,39,1000,5925,23484152
VEN,39,2291,33909,134202836
VEN,39,360400,42770,173064457
VEN,39,132490,23884,95991675
VEN,39,2561,75041,308187927
VEN,39,2315,23569,93688340
VEN,39,28000,68208,276934711
VEN,39,2757,23298,94474072
VEN,39,5874,37807,152909859
VEN,39,3220,14079,56940674
VEN,39,2114,14391,58203654
VEN,39,9087,10182,40492185
VEN,39,6520,8649,35089123
VEN,39,5000,5961,24539775
VEN,39,861700,129673,522596538
VEN,39,8,20115,82316727
VEN,39,2280,10374,41957747
VEN,39,1066,5478,22258484
VEN,39,5,1330,5476719
VEN,39,34852,56415,229703800
VEN,39,1015,10748,42743156
VEN,39,1080,14130,57447742
VEN,39,540,1993,8104990
VEN,39,798,15364,61534863
VEN,39,14679,43458,178839263
VEN,39,2061,7304,29048430
VEN,39,1096,2692,10698955
VEN,39,16,132,526302
VEN,39,6015,12069,48336028
VEN,39,25723,120791,481348162
VEN,39,9700,2495,10270233
VEN,39,20800,30687,125581822
VEN,39,15500,88789,359107594
VEN,39,15854,188317,749526673
VEN,39,433,1694,6969207
VEN,39,109976,7555,30915875
VEN,39,41126,7866,31282539
VEN,39,39335,46591,189016283
VEN,39,58487,57041,231412280
VEN,39,25200,504,2046316
VEN,39,25,12150,48297344
VEN,39,1266,4644,18460318
VEN,39,546,1994,7925137
VEN,39,9000,900,3654135
VEN,39,12453,16440,65162280
